PassengerId,Name,PClass,Age,Sex,Survived,SexCode,Title
1093,"Olsson, Mr Oscar Johansson",3.0,30.397989417989415,male,1,0,Mr
1094,"O'Neill, Miss Bridget",3.0,30.397989417989415,female,0,1,Miss
1095,"Oreskovic, Mr Jeko",3.0,30.397989417989415,male,0,0,Mr
1096,"Oreskovic, Mr Luka",3.0,30.397989417989415,male,0,0,Mr
1097,"Oreskovic, Mr Maria",3.0,30.397989417989415,male,0,0,Mr
1098,"Osen, Mr Olof Elon",3.0,30.397989417989415,male,0,0,Mr
1099,"Osman, Miss Maria",3.0,30.397989417989415,female,1,1,Miss
1100,"O'Sullivan, Miss Bridget",3.0,30.397989417989415,female,0,1,Miss
1101,"Panula, Mr Ernesti Arvid",3.0,30.397989417989415,male,0,0,Mr
1102,"Panula, Mr Jaako Arnold",3.0,30.397989417989415,male,0,0,Mr
1103,"Panula, Master Juha Niilo",3.0,30.397989417989415,male,0,0,Mr
1104,"Panula, Mrs John",3.0,30.397989417989415,female,0,1,Mrs
1105,"Panula, Master Urho Abraham",3.0,30.397989417989415,male,0,0,Mr
1106,"Panula, Master William",3.0,30.397989417989415,male,0,0,Mr
1107,"Pasic, Mr Jakob",3.0,30.397989417989415,male,0,0,Mr
1108,"Paulner, Mr Uscher",3.0,30.397989417989415,male,0,0,Mr
1109,"Paulsson, Master Gosta Leonard",3.0,30.397989417989415,male,0,0,Mr
1110,"Paulsson, Mrs Nils",3.0,30.397989417989415,female,0,1,Mrs
1111,"Paulsson, Master Paul Folke",3.0,30.397989417989415,male,0,0,Mr
1112,"Paulsson, Miss Stina Viola",3.0,30.397989417989415,female,0,1,Miss
1113,"Paulsson, Miss Torborg Danira",3.0,30.397989417989415,female,0,1,Miss
1114,"Pavlovic, Mr Stefo",3.0,30.397989417989415,male,0,0,Mr
1115,"Peacock, Master Alfred Edward",3.0,30.397989417989415,male,0,0,Mr
1116,"Peacock, Mrs Benjamin",3.0,30.397989417989415,female,0,1,Mrs
1117,"Peacock, Miss Treasteall",3.0,30.397989417989415,female,0,1,Miss
1118,"Pearce, Mr Ernest",3.0,30.397989417989415,male,0,0,Mr
1119,"Pecruic, Mr Mate",3.0,30.397989417989415,male,0,0,Mr
1120,"Pecruic, Mr Tome",3.0,30.397989417989415,male,0,0,Mr
1121,"Pedersen, Mr Olaf",3.0,30.397989417989415,male,0,0,Mr
1122,"Peduzzi, Mr Joseph",3.0,30.397989417989415,male,0,0,Mr
1123,"Pekoniemi, Mr Edvard",3.0,30.397989417989415,male,1,0,Mr
1124,"Peltomaki, Nikolai Johannes",3.0,30.397989417989415,male,0,0,Mr
1125,"Perkin, Mr John Henry",3.0,30.397989417989415,male,0,0,Mr
1126,"Persson, Mr Ernst Ulrik",3.0,30.397989417989415,male,1,0,Mr
1127,"Peter (Joseph), Miss Mary",3.0,30.397989417989415,female,0,1,Miss
1128,"Peter (Joseph), Mrs Catherine",3.0,30.397989417989415,female,0,1,Mrs
1129,"Peter (Joseph), Master Michael J",3.0,30.397989417989415,male,0,0,Mr
1130,"Peters, Miss Katie",3.0,30.397989417989415,female,0,1,Miss
1131,"Petersen, Mr Marius",3.0,30.397989417989415,male,0,0,Mr
1132,"Petranec, Miss Matilda",3.0,30.397989417989415,female,0,1,Miss
1133,"Petroff, Mr Nedeca",3.0,30.397989417989415,male,0,0,Mr
1134,"Petroff, Mr Pentcho",3.0,30.397989417989415,male,0,0,Mr
1135,"Pettersson, Miss Ellen Natalia",3.0,30.397989417989415,female,0,1,Miss
1136,"Peterson, Mr Johan Emil",3.0,30.397989417989415,male,0,0,Mr
1137,"Pickard (Trembisky), Mr Berk",3.0,30.397989417989415,male,1,0,Mr
1138,"Plotcharsky, Mr Vasil",3.0,30.397989417989415,male,0,0,Mr
1139,"Potchett, Mr George",3.0,30.397989417989415,male,0,0,Mr
1140,"Radeff, Mr Alexander",3.0,30.397989417989415,male,0,0,Mr
1141,"Raibid, Mr Razi",3.0,30.397989417989415,male,0,0,Mr
1142,"Reed, Mr James George",3.0,30.397989417989415,male,0,0,Mr
1143,"Reynolds, Mr Harold",3.0,30.397989417989415,male,0,0,Mr
1144,"Rice, Master Albert",3.0,30.397989417989415,male,0,0,Mr
1145,"Rice, Master Arthur",3.0,30.397989417989415,male,0,0,Mr
1146,"Rice, Master George",3.0,30.397989417989415,male,0,0,Mr
1147,"Rice, Master Eric",3.0,30.397989417989415,male,0,0,Mr
1148,"Rice, Master Eugene",3.0,30.397989417989415,male,0,0,Mr
1149,"Rice, Mrs William",3.0,30.397989417989415,female,0,1,Mrs
1150,"Riihiivouri, Miss Sanni",3.0,30.397989417989415,female,0,1,Miss
1151,"Rintamaki, Mr Matti",3.0,30.397989417989415,male,0,0,Mr
1152,"Riordan, Miss Hannah",3.0,30.397989417989415,female,1,1,Miss
1153,"Risien, Mr Samuel",3.0,30.397989417989415,male,0,0,Mr
1154,"Risien, Mrs Samuel",3.0,30.397989417989415,female,0,1,Mrs
1155,"Robins, Mr Alexander A",3.0,30.397989417989415,male,0,0,Mr
1156,"Robins, Mrs Alexander A",3.0,30.397989417989415,female,0,1,Mrs
1157,"Rommetvedt, Mr Karl Kristian Knut",3.0,30.397989417989415,male,0,0,Mr
1158,"Rogers, Mr William John",3.0,30.397989417989415,male,0,0,Mr
1159,"Rosblom, Mrs Viktor",3.0,30.397989417989415,female,0,1,Mrs
1160,"Rosblom, Miss Salli Helena",3.0,30.397989417989415,female,0,1,Miss
1161,"Rosblom, Mr Viktor Rickard",3.0,30.397989417989415,male,0,0,Mr
1162,"Roth, Miss Sarah",3.0,30.397989417989415,female,1,1,Miss
1163,"Rouse, Mr Richard Henry",3.0,30.397989417989415,male,0,0,Mr
1164,"Rush, Mr Alfred George John",3.0,30.397989417989415,male,0,0,Mr
1165,"Ryan, Mr Edward Ryan",3.0,30.397989417989415,male,1,0,Mr
1166,"Ryan, Mr Patrick",3.0,30.397989417989415,male,0,0,Mr
1167,"Saad, Mr Amin",3.0,30.397989417989415,male,0,0,Mr
1168,"Saad, Khalil",3.0,30.397989417989415,male,1,0,Mr
1169,"Sadlier, Mr Matthew",3.0,30.397989417989415,male,0,0,Mr
1170,"Sadowitz, Mr Harry",3.0,30.397989417989415,male,0,0,Mr
1171,"Sage, Miss Ada",3.0,30.397989417989415,female,0,1,Miss
1172,"Sage, Miss Constance",3.0,30.397989417989415,female,0,1,Miss
1173,"Sage, Miss Dorothy",3.0,30.397989417989415,female,0,1,Miss
1174,"Sage, Mr Douglas",3.0,30.397989417989415,male,0,0,Mr
1175,"Sage, Mr Frederick",3.0,30.397989417989415,male,0,0,Mr
1176,"Sage, Mr George",3.0,30.397989417989415,male,0,0,Mr
1177,"Sage, Mr John",3.0,30.397989417989415,male,0,0,Mr
1178,"Sage, Mrs John",3.0,30.397989417989415,female,0,1,Mrs
1179,"Sage, Miss Stella",3.0,30.397989417989415,female,0,1,Miss
1180,"Sage, Thomas (child)",3.0,30.397989417989415,male,0,0,Mr
1181,"Sage, Master William",3.0,30.397989417989415,male,0,0,Mr
1182,"Salander, Mr Karl Johan",3.0,21.0,male,0,0,Mr
1183,"Salkjelsvik, Miss Anna",3.0,30.397989417989415,female,1,1,Miss
1184,"Salonen, Mr Johan Werner",3.0,30.397989417989415,male,0,0,Mr
1185,"Samaan, Mr Elias",3.0,30.397989417989415,male,0,0,Mr
1186,"Samaan, Mr Hanna",3.0,30.397989417989415,male,0,0,Mr
1187,"Samaan, Mr Youssef",3.0,30.397989417989415,male,0,0,Mr
1188,"Sandstrom, Miss Hjalmar",3.0,30.397989417989415,female,1,1,Miss
1189,"Sandstrom, Miss Beatrice Irene",3.0,1.5,female,0,1,Miss
1190,"Sandstrom, Miss Marguerite Rut",3.0,30.397989417989415,female,0,1,Miss
1191,"Sather, Simon Sivertsen",3.0,30.397989417989415,male,0,0,Mr
1192,"Saundercock, William Henry",3.0,30.397989417989415,male,0,0,Mr
1193,"Sawyer, Mr Frederick",3.0,30.397989417989415,male,0,0,Mr
1194,"Scanlan, Mr James",3.0,30.397989417989415,male,0,0,Mr
1195,"Sdycoff, Mr Todor",3.0,30.397989417989415,male,0,0,Mr
1196,Seman Master Betros,3.0,30.397989417989415,male,0,0,Mr
1197,"Serota, Mr Maurice",3.0,30.397989417989415,male,0,0,Mr
1198,"Shaughnesay, Mr Patrick",3.0,30.397989417989415,male,0,0,Mr
1199,"Shedid (Sitik), Mr Daher (Docart)",3.0,30.397989417989415,male,0,0,Mr
1200,"Sheerlinck, Mr Jean",3.0,30.397989417989415,male,1,0,Mr
1201,"Shellard, Mr Frederick B",3.0,30.397989417989415,male,0,0,Mr
1202,"Shine, Miss Ellen",3.0,30.397989417989415,female,1,1,Miss
1203,"Shorney, Mr Charles",3.0,30.397989417989415,male,0,0,Mr
1204,"Simmons, Mr John",3.0,30.397989417989415,male,0,0,Mr
1205,"Sirayanian, Mr Arsun",3.0,30.397989417989415,male,0,0,Mr
1206,"Sivic, Mr Husen",3.0,30.397989417989415,male,0,0,Mr
1207,"Sivola, Mr Antti",3.0,30.397989417989415,male,0,0,Mr
1208,"Sjoblom, Miss Anna Sofia",3.0,30.397989417989415,female,1,1,Miss
1209,"Sholt, Mr Peter Andreas Lauritz Andersen",3.0,30.397989417989415,male,0,0,Mr
1210,"Skinner, Mr Henry John",3.0,30.397989417989415,male,0,0,Mr
1211,"Skoog, Master Harald",3.0,30.397989417989415,male,0,0,Mr
1212,"Skoog, Master Karl",3.0,30.397989417989415,male,0,0,Mr
1213,"Skoog, Miss Mabel",3.0,30.397989417989415,female,0,1,Miss
1214,"Skoog, Miss Margit",3.0,30.397989417989415,female,0,1,Miss
1215,"Skoog, Mr William",3.0,30.397989417989415,male,0,0,Mr
1216,"Skoog, Mrs William",3.0,30.397989417989415,female,0,1,Mrs
1217,"Slabenoff, Mr Petco",3.0,30.397989417989415,male,0,0,Mr
1218,"Slocovski, Mr Selman",3.0,30.397989417989415,male,0,0,Mr
1219,"Smiljanovic, Mr Mile",3.0,30.397989417989415,male,0,0,Mr
1220,"Smyth, Miss Julia",3.0,30.397989417989415,female,1,1,Miss
1221,"Solvang, Mrs Lena Jacobsen",3.0,30.397989417989415,female,0,1,Mrs
1222,"Somerton, Mr Francis William",3.0,30.397989417989415,male,0,0,Mr
1223,"Sop, Mr Jules",3.0,30.397989417989415,male,1,0,Mr
1224,"Spector, Mr Woolf",3.0,30.397989417989415,male,0,0,Mr
1225,"Staneff, Mr Ivan",3.0,30.397989417989415,male,0,0,Mr
1226,"Stankovic, Mr Jovan",3.0,30.397989417989415,male,0,0,Mr
1227,"Stanley, Miss Amy Zilla Elsie",3.0,30.397989417989415,female,1,1,Miss
1228,"Stanley, Mr Edward Roland",3.0,30.397989417989415,male,0,0,Mr
1229,"Storey, Mr Thomas",3.0,30.397989417989415,male,0,0,Mr
1230,"Stoyehoff, Mr Ilia",3.0,30.397989417989415,male,0,0,Mr
1231,"Strandberg, Miss Ida Sofia",3.0,30.397989417989415,female,0,1,Miss
1232,"Stranden, Mr Juho",3.0,30.397989417989415,male,1,0,Mr
1233,"Strilic, Mr Ivan",3.0,30.397989417989415,male,0,0,Mr
1234,"Strom, Mrs Wilhelm",3.0,30.397989417989415,female,0,1,Mrs
1235,"Strom, Miss Telma (Selma) Matilda",3.0,30.397989417989415,female,0,1,Miss
1236,"Sunderland, Mr Victor Francis",3.0,30.397989417989415,male,1,0,Mr
1237,"Sundman, Mr Johan Julian",3.0,30.397989417989415,male,0,0,Mr
1238,"Sutehall, Mr Henry, Jr",3.0,30.397989417989415,male,0,0,Mr
1239,"Svensson, Mr Johan",3.0,30.397989417989415,male,0,0,Mr
1240,"Svensson, Mr Johan Cervin",3.0,30.397989417989415,male,1,0,Mr
1241,"Svensson, Mr Olof",3.0,30.397989417989415,male,0,0,Mr
1242,"Tannous, Mr Thomas",3.0,30.397989417989415,male,0,0,Mr
1243,"Tenglin, Mr Gunnar Isidor",3.0,30.397989417989415,male,1,0,Mr
1244,"Theobald, Mr Thomas Leonard",3.0,30.397989417989415,male,0,0,Mr
1245,"Thomas, Mrs Alexander",3.0,30.397989417989415,female,1,1,Mrs
1246,"Thomas, Master Assad Alexander",3.0,30.397989417989415,male,0,0,Mr
1247,"Thomas, Mr Charles",3.0,30.397989417989415,male,0,0,Mr
1248,"Thomas, Mr John, Jr",3.0,30.397989417989415,male,0,0,Mr
1249,"Thomas, Mr John (? 1st/2nd class)",3.0,30.397989417989415,male,0,0,Mr
1250,"Thomson, Mr Alexander",3.0,30.397989417989415,male,0,0,Mr
1251,"Thorneycroft, Mr Percival",3.0,30.397989417989415,male,0,0,Mr
1252,"Thorneycroft, Mrs Percival",3.0,30.397989417989415,female,1,1,Mrs
1253,"Tikkanen, Mr Juho",3.0,30.397989417989415,male,0,0,Mr
1254,"Tobin, Mr Roger",3.0,30.397989417989415,male,0,0,Mr
1255,"Todoroff, Mr Lalio",3.0,30.397989417989415,male,0,0,Mr
1256,"Toerber, Mr Ernest William",3.0,30.397989417989415,male,0,0,Mr
1257,"Tomlin, Mr Ernest Portage",3.0,30.397989417989415,male,0,0,Mr
1258,"Torfa, Mr Assad",3.0,30.397989417989415,male,0,0,Mr
1259,"Tornquist, Mr William Henry",3.0,25.0,male,1,0,Mr
1260,"Touma (Thomas), Mrs Darwin",3.0,30.397989417989415,female,0,1,Mrs
1261,"Touma (Thomas), Master George",3.0,30.397989417989415,male,0,0,Mr
1262,"Touma (Thomas), Miss Hannah",3.0,30.397989417989415,female,0,1,Miss
1263,"Turcin, Mr Stefan",3.0,30.397989417989415,male,0,0,Mr
1264,"Turja, Miss Anna Sofia",3.0,18.0,female,1,1,Miss
1265,"Turkula, Mrs Hedvig",3.0,63.0,female,1,1,Mrs
1266,"Uzelas, Mr Joso",3.0,30.397989417989415,male,0,0,Mr
1267,"Van Billiard, Mr Austin Blyler",3.0,30.397989417989415,male,0,0,Mr
1268,"Van Billiard, Master James William",3.0,30.397989417989415,male,0,0,Mr
1269,"Van Billiard, Master Walter John",3.0,30.397989417989415,male,0,0,Mr
1270,"Van der Planke, Miss Augusta",3.0,18.0,female,0,1,Miss
1271,"Van der Planke, Mr Jules",3.0,31.0,male,0,0,Mr
1272,"Van der Planke, Mrs Jules",3.0,31.0,female,0,1,Mrs
1273,"Van der Planke, Mr Leon",3.0,15.0,male,0,0,Mr
1274,"Van der Steen, Mr Leo Peter",3.0,28.0,male,0,0,Mr
1275,"Van de Velde, Mr John Joseph",3.0,36.0,male,0,0,Mr
1276,"Vandewalle, Mr Nestor Cyriel",3.0,28.0,male,0,0,Mr
1277,"Van Impe, Miss Catharine",3.0,10.0,female,0,1,Miss
1278,"Van Impe, Mr Jean Baptiste",3.0,36.0,male,0,0,Mr
1279,"Van Impe, Mrs Jean Baptiste",3.0,30.0,female,0,1,Mrs
1280,"Vartunian, Mr David",3.0,22.0,male,1,0,Mr
1281,"Vassilios, Mr Catavelas",3.0,30.397989417989415,male,0,0,Mr
1282,"Vendel, Mr Olof Wdvin",3.0,29.0,male,0,0,Mr
1283,"Vereruysse, Mr Victor",3.0,47.0,male,0,0,Mr
1284,"Vestrom, Miss Hulda Amanda Adolfina",3.0,14.0,female,0,1,Miss
1285,"Vonk, Mr Jenko",3.0,22.0,male,0,0,Mr
1286,"Ware, Mr Frederick",3.0,30.397989417989415,male,0,0,Mr
1287,"Warren, Mr Charles William",3.0,30.397989417989415,male,0,0,Mr
1288,"Wazli, Mr Yousif",3.0,30.397989417989415,male,0,0,Mr
1289,"Webber, Mr James",3.0,30.397989417989415,male,0,0,Mr
1290,"Wennerstrom, Mr August Edvard",3.0,30.397989417989415,male,1,0,Mr
1291,"Wenzel, Mr Linhart",3.0,30.397989417989415,male,0,0,Mr
1292,"Widegren, Mr Charles Peter",3.0,51.0,male,0,0,Mr
1293,"Wiklund, Mr Jacob Alfred",3.0,18.0,male,0,0,Mr
1294,"Wilkes, Mrs Ellen",3.0,45.0,female,1,1,Mrs
1295,"Willer, Mr Aaron",3.0,30.397989417989415,male,0,0,Mr
1296,"Willey, Mr Edward",3.0,30.397989417989415,male,0,0,Mr
1297,"Williams, Mr Howard Hugh",3.0,30.397989417989415,male,0,0,Mr
1298,"Williams, Mr Leslie",3.0,28.0,male,0,0,Mr
1299,"Windelov, Mr Einar",3.0,21.0,male,0,0,Mr
1300,"Wirz, Mr Albert",3.0,27.0,male,0,0,Mr
1301,"Wiseman, Mr Phillippe",3.0,30.397989417989415,male,0,0,Mr
1302,"Wittevrongel, Mr Camiel",3.0,36.0,male,0,0,Mr
1303,"Yalsevac, Mr Ivan",3.0,30.397989417989415,male,1,0,Mr
1304,"Yasbeck, Mr Antoni",3.0,27.0,male,0,0,Mr
1305,"Yasbeck, Mrs Antoni",3.0,15.0,female,1,1,Mrs
1306,"Youssef, Mr Gerios",3.0,30.397989417989415,male,0,0,Mr
1307,"Zabour, Miss Hileni",3.0,30.397989417989415,female,0,1,Miss
1308,"Zabour, Miss Tamini",3.0,30.397989417989415,female,0,1,Miss
1309,"Zakarian, Mr Artun",3.0,27.0,male,0,0,Mr
1310,"Zakarian, Mr Maprieder",3.0,26.0,male,0,0,Mr
1311,"Zenni, Mr Philip",3.0,22.0,male,0,0,Mr
1312,"Lievens, Mr Rene",3.0,24.0,male,0,0,Mr
1313,"Zimmerman, Leo",3.0,29.0,male,0,0,Mr
